name,rep,seed,mesh,T,phase,cname,p_end,p_max,t_pmax,idle_since,push_frac,withdrawn,tip_retreat_max,n_events,n_unrec,lead_end,cath_slack_max,slack_max,loop,file
tbv2_best_host,3,900010,s733528875g0,601,shove-capped,8:mega-coil,0.526,0.537,55,142,0.903,137.313,141.185,1,1,262.024,291.819,51.167,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900010_s733528875g0_pid123_ep3.npz
car_best_host,2,900012,s324135477g0,601,stuck-midpath,5:shove-fight,0.83,0.899,192,10,0.968,871.955,58.873,4,1,-11.292,9.527,0.938,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_000417\s900012_s324135477g0_pid123_ep2.npz
tbv2_best_host,2,900012,s324135477g0,601,shove-capped,5:shove-fight,0.861,0.861,515,94,0.903,270.833,165.163,5,1,673.78,500.066,22.225,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900012_s324135477g0_pid123_ep2.npz
tbv2_best_host,1,900014,s1631463350g0,601,stuck-midpath,6:near-buckle-fight,0.755,0.771,145,51,0.889,148.324,37.028,2,1,32.675,49.725,29.399,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900014_s1631463350g0_pid123_ep0.npz
tbv2_best_host,3,900014,s1631463350g0,601,stuck-midpath,6:near-buckle-fight,0.771,0.771,41,29,0.928,131.91,33.029,1,1,33.149,47.054,18.452,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900014_s1631463350g0_pid123_ep0.npz
tbv2_best_host,1,900016,s1655387862g0,601,deep-recovery,6:near-buckle-fight,0.95,0.95,600,2,0.877,208.157,61.046,2,0,-111.385,98.133,57.937,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900016_s1655387862g0_pid164_ep4.npz
tbv2_best_host,2,900016,s1655387862g0,601,stuck-midpath,6:near-buckle-fight,0.617,0.631,56,217,0.922,130.122,22.028,2,1,-9.974,48.543,48.66,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900016_s1655387862g0_pid164_ep4.npz
tbv2_best_host,3,900016,s1655387862g0,601,stuck-midpath,6:near-buckle-fight,0.617,0.631,41,29,0.913,137.644,22.028,1,1,-5.974,43.497,45.324,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900016_s1655387862g0_pid164_ep4.npz
tbv2_best_host,1,900017,s2063245862g0,601,shove-capped,5:shove-fight,0.82,0.972,43,417,0.943,195.764,141.185,1,1,896.146,782.151,35.555,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900017_s2063245862g0_pid164_ep3.npz
tbv2_best_host,3,900017,s2063245862g0,601,shove-capped,6:near-buckle-fight,0.875,0.972,75,296,0.795,290.774,141.185,2,1,209.087,101.393,35.596,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900017_s2063245862g0_pid164_ep3.npz
tbv2_best_host,1,900018,s857688274g0,601,coiled-stuck,6:near-buckle-fight,0.841,0.86,43,211,0.892,140.908,35.031,1,1,25.338,51.555,33.65,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900018_s857688274g0_pid164_ep2.npz
tbv2_best_host,2,900018,s857688274g0,601,stuck-midpath,6:near-buckle-fight,0.841,0.86,44,120,0.895,97.918,32.03,1,1,27.817,48.517,26.185,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900018_s857688274g0_pid164_ep2.npz
tbv3_ref_host,1,900018,s857688274g0,601,shove-capped,6:near-buckle-fight,0.629,1.0,394,39,0.855,360.265,132.107,2,1,134.742,127.954,86.146,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_205053_rcca_topbrain_v3/checkpoints/eval_anatomies_checkpoint256854/traj_records/20260921_015250\s900018_s857688274g0_pid163_ep2.npz
abl_best_host,1,900019,s1894111997g0,601,shove-capped,6:near-buckle-fight,0.799,0.922,114,403,0.922,201.194,50.773,1,1,14.222,104.555,66.189,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-17_180209_rcca_carotid_v3_noprivactor/checkpoints/eval_anatomies_checkpoint1005189/traj_records/20260921_023144\s900019_s1894111997g0_pid164_ep1.npz
tbv2_best_host,1,900020,s8844972g0,601,coiled-stuck,6:near-buckle-fight,0.544,0.556,53,64,0.91,221.403,73.039,1,1,71.005,104.369,49.79,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900020_s8844972g0_pid164_ep0.npz
tbv2_best_host,3,900020,s8844972g0,601,shove-capped,5:shove-fight,0.441,0.556,42,413,0.978,230.591,158.205,1,1,896.718,766.558,58.184,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900020_s8844972g0_pid164_ep0.npz
tbv2_best_host,1,900021,s1905292856g0,601,coiled-stuck,8:mega-coil,0.634,0.634,153,215,0.905,136.508,48.038,2,1,46.936,91.546,47.972,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900021_s1905292856g0_pid205_ep5.npz
tbv2_best_host,3,900021,s1905292856g0,601,shove-capped,5:shove-fight,0.629,0.792,386,191,0.928,411.167,165.163,4,1,572.941,432.39,28.194,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900021_s1905292856g0_pid205_ep5.npz
tbv2_best_host,2,900022,s994316221g0,601,coiled-stuck,6:near-buckle-fight,0.909,0.91,97,223,0.895,149.806,53.036,2,1,39.557,79.658,46.442,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900022_s994316221g0_pid206_ep4.npz
tbv2_best_host,1,900023,s1807589001g0,601,coiled-stuck,8:mega-coil,0.603,0.642,42,216,0.879,193.549,58.048,1,1,44.219,53.067,40.551,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900023_s1807589001g0_pid205_ep3.npz
tbv2_best_host,3,900023,s1807589001g0,601,coiled-stuck,6:near-buckle-fight,0.642,0.642,376,49,0.93,118.698,27.03,2,1,-2.648,56.575,40.507,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900023_s1807589001g0_pid205_ep3.npz
tbv2_best_host,3,900024,s1347551054g0,601,shove-capped,6:near-buckle-fight,0.018,0.622,135,2,0.799,219.143,141.185,2,1,153.153,229.009,87.489,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900024_s1347551054g0_pid205_ep2.npz
tbv2_best_host,3,900027,s54421594g0,601,shove-capped,6:near-buckle-fight,0.715,0.781,370,198,0.908,275.903,141.185,2,1,665.997,533.088,57.496,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900027_s54421594g0_pid205_ep0.npz
tbv2_best_host,1,900028,s1817049148g0,601,coiled-stuck,6:near-buckle-fight,0.629,0.642,142,243,0.912,146.235,41.037,2,1,33.772,76.129,43.595,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900028_s1817049148g0_pid246_ep5.npz
abl_best_host,1,900029,s779366404g0,601,coiled-stuck,6:near-buckle-fight,0.86,0.925,111,6,0.918,232.925,52.783,2,1,6.475,93.193,58.342,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-17_180209_rcca_carotid_v3_noprivactor/checkpoints/eval_anatomies_checkpoint1005189/traj_records/20260921_023144\s900029_s779366404g0_pid246_ep4.npz
tbv2_best_host,1,900029,s779366404g0,601,shove-capped,6:near-buckle-fight,0.545,0.561,116,35,0.874,193.425,107.313,2,1,92.428,109.879,45.844,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900029_s779366404g0_pid246_ep4.npz
tbv2_best_host,2,900029,s779366404g0,601,coiled-stuck,6:near-buckle-fight,0.468,0.561,53,20,0.932,242.224,71.039,1,1,49.259,105.257,45.4,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900029_s779366404g0_pid246_ep4.npz
tbv2_best_host,3,900029,s779366404g0,601,shove-capped,6:near-buckle-fight,0.523,0.561,43,249,0.884,177.76,136.146,1,1,93.254,133.048,30.557,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900029_s779366404g0_pid246_ep4.npz
tbv3_ref_host,1,900029,s779366404g0,601,coiled-stuck,4:deep-recovery-success,0.894,0.925,271,330,0.884,105.99,26.0,3,1,-714.491,25.356,670.931,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_205053_rcca_topbrain_v3/checkpoints/eval_anatomies_checkpoint256854/traj_records/20260921_015250\s900029_s779366404g0_pid245_ep4.npz
tbv2_best_host,1,900030,s487386244g0,601,shove-capped,8:mega-coil,0.394,0.552,42,22,0.882,226.171,141.185,1,1,45.659,224.707,219.089,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900030_s487386244g0_pid246_ep3.npz
tbv3_ref_host,1,900030,s487386244g0,601,coiled-stuck,6:near-buckle-fight,0.883,0.946,367,126,0.884,224.898,34.856,5,1,-304.251,23.507,116.463,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_205053_rcca_topbrain_v3/checkpoints/eval_anatomies_checkpoint256854/traj_records/20260921_015250\s900030_s487386244g0_pid245_ep3.npz
tbv2_best_host,3,900034,s2025016814g0,601,doorstep-stall,6:near-buckle-fight,0.926,0.946,43,34,0.887,323.171,44.036,1,1,45.562,43.88,46.843,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900034_s2025016814g0_pid246_ep0.npz
car_best_host,1,900035,s1887051287g0,601,stuck-midpath,5:shove-fight,0.219,0.834,345,16,0.958,721.685,200.776,3,1,41.104,8.694,0.433,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260920_234829\s900035_s1887051287g0_pid288_ep4.npz
tbv2_best_host,1,900035,s1887051287g0,601,shove-capped,6:near-buckle-fight,0.435,0.554,121,187,0.814,231.279,141.185,2,1,259.392,217.89,29.187,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900035_s1887051287g0_pid287_ep4.npz
tbv2_best_host,3,900035,s1887051287g0,601,coiled-stuck,6:near-buckle-fight,0.839,0.848,520,6,0.913,292.043,40.032,7,1,53.739,274.312,219.969,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900035_s1887051287g0_pid287_ep4.npz
tbv2_best_host,2,900036,s719222618g0,601,shove-capped,7:midpath-thrash,0.392,0.409,104,504,0.958,130.332,47.135,3,1,897.984,852.798,20.454,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900036_s719222618g0_pid287_ep3.npz
tbv2_best_host,2,900037,s609316899g0,601,stuck-midpath,6:near-buckle-fight,0.584,0.584,43,154,0.879,163.968,38.031,1,1,36.214,49.788,30.131,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900037_s609316899g0_pid287_ep2.npz
tbv2_best_host,3,900037,s609316899g0,601,shove-capped,6:near-buckle-fight,0.584,0.584,112,11,0.879,204.172,107.313,2,1,120.986,108.643,47.277,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900037_s609316899g0_pid287_ep2.npz
car_best_host,3,900039,s202265828g0,601,doorstep-stall,5:shove-fight,0.511,0.94,311,13,0.94,741.405,102.76,5,1,-20.88,8.488,1.268,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260920_233257\s900039_s202265828g0_pid329_ep4.npz
tbv2_best_host,1,900039,s202265828g0,601,stuck-midpath,6:near-buckle-fight,0.631,0.645,47,39,0.9,156.826,41.037,1,1,-21.014,35.083,26.148,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900039_s202265828g0_pid287_ep0.npz
tbv2_best_host,3,900039,s202265828g0,601,stuck-midpath,6:near-buckle-fight,0.631,0.645,41,47,0.91,172.782,49.035,1,1,45.926,42.317,37.699,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900039_s202265828g0_pid287_ep0.npz
tbv2_best_host,1,900042,s928082491g0,601,doorstep-stall,6:near-buckle-fight,0.054,1.0,240,4,0.899,355.346,196.83,2,1,-14.797,34.685,37.123,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900042_s928082491g0_pid328_ep3.npz
tbv2_best_host,3,900042,s928082491g0,601,stuck-midpath,6:near-buckle-fight,0.67,0.686,299,94,0.907,125.604,6.989,2,1,-11.898,21.372,22.566,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900042_s928082491g0_pid328_ep3.npz
tbv3_ref_host,1,900042,s928082491g0,601,coiled-stuck,6:near-buckle-fight,0.707,0.859,507,7,0.834,294.995,88.047,5,1,-27.217,68.626,66.624,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_205053_rcca_topbrain_v3/checkpoints/eval_anatomies_checkpoint256854/traj_records/20260921_015250\s900042_s928082491g0_pid327_ep3.npz
tbv2_best_host,1,900043,s1898654069g0,601,shove-capped,8:mega-coil,0.979,1.0,43,273,0.947,122.202,141.185,1,1,367.3,643.168,275.867,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900043_s1898654069g0_pid328_ep2.npz
tbv2_best_host,2,900043,s1898654069g0,601,shove-capped,6:near-buckle-fight,0.979,1.0,43,335,0.869,132.077,141.185,1,1,332.309,342.96,44.432,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900043_s1898654069g0_pid328_ep2.npz
tbv3_ref_host,1,900043,s1898654069g0,601,coiled-stuck,8:mega-coil,1.0,1.0,52,432,0.987,20.249,4.014,1,1,-680.205,41.277,539.175,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_205053_rcca_topbrain_v3/checkpoints/eval_anatomies_checkpoint256854/traj_records/20260921_015250\s900043_s1898654069g0_pid327_ep2.npz
tbv2_best_host,1,900045,s1009872855g0,601,stuck-midpath,6:near-buckle-fight,0.676,0.676,358,26,0.92,138.296,26.03,2,1,23.324,26.968,25.22,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900045_s1009872855g0_pid328_ep0.npz
tbv2_best_host,2,900045,s1009872855g0,601,shove-capped,8:mega-coil,0.176,0.676,42,52,0.917,427.771,141.185,1,1,110.518,254.236,173.916,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900045_s1009872855g0_pid328_ep0.npz
tbv2_best_host,3,900045,s1009872855g0,601,deep-recovery,6:near-buckle-fight,0.947,0.947,600,1,0.879,148.0,29.033,1,0,-3.981,22.332,21.703,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900045_s1009872855g0_pid328_ep0.npz
tbv2_best_host,2,900046,s791572010g0,601,stuck-midpath,6:near-buckle-fight,0.767,0.784,204,92,0.908,141.484,64.049,2,1,58.074,47.773,31.719,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900046_s791572010g0_pid370_ep4.npz
tbv2_best_host,1,900047,s195812797g0,601,stuck-midpath,6:near-buckle-fight,0.724,0.739,42,64,0.92,153.655,41.037,1,1,28.596,39.306,34.969,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_002122\s900047_s195812797g0_pid369_ep3.npz
tbv2_best_host,2,900047,s195812797g0,601,shove-capped,7:midpath-thrash,0.739,0.739,475,126,0.89,303.886,53.138,3,1,14.594,153.078,46.127,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_012209\s900047_s195812797g0_pid370_ep3.npz
tbv2_best_host,3,900047,s195812797g0,601,stuck-midpath,6:near-buckle-fight,0.739,0.739,49,102,0.918,122.113,28.033,1,1,24.707,44.218,19.579,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-05_195236_rcca_topbrain_v2/checkpoints/eval_anatomies_best_checkpoint/traj_records/20260921_045437\s900047_s195812797g0_pid369_ep3.npz
abl_best_host,1,900048,s1268534349g0,601,coiled-stuck,8:mega-coil,0.765,0.974,170,342,0.927,102.668,58.82,2,1,-429.118,308.624,694.735,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-17_180209_rcca_carotid_v3_noprivactor/checkpoints/eval_anatomies_checkpoint1005189/traj_records/20260921_023144\s900048_s1268534349g0_pid369_ep2.npz
