name,rep,seed,mesh,T,phase,cname,p_end,p_max,t_pmax,idle_since,push_frac,withdrawn,tip_retreat_max,n_events,n_unrec,lead_end,cath_slack_max,slack_max,loop,file
car_best_on_proc,1,900071,s381803629g1,601,shove-capped,7:midpath-thrash,0.228,0.797,58,556,0.962,208.573,146.131,1,1,382.169,340.323,43.479,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900071_s381803629g1_pid534_ep2.npz
proc_on_proc,1,900071,s381803629g1,601,coiled-stuck,8:mega-coil,0.747,0.797,241,28,0.937,139.0,29.389,1,1,1.677,762.758,762.641,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900071_s381803629g1_pid534_ep2.npz
car_best_on_proc,1,900072,s441416739g1,601,stuck-midpath,6:near-buckle-fight,0.683,0.683,127,550,0.93,57.729,5.199,1,1,-79.797,29.466,24.983,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900072_s441416739g1_pid534_ep1.npz
proc_on_proc,1,900072,s441416739g1,601,idle-creep,10:proximal-thrash,0.164,0.251,388,215,0.058,9.091,8.894,0,0,0.004,9.286,6.151,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900072_s441416739g1_pid534_ep1.npz
car_best_on_proc,1,900073,s1771697106g0,601,shove-capped,8:mega-coil,0.0,0.866,173,148,0.947,486.223,148.476,1,1,573.499,573.924,274.593,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900073_s1771697106g0_pid534_ep0.npz
proc_on_proc,1,900073,s1771697106g0,601,coiled-stuck,8:mega-coil,0.85,0.866,105,348,0.993,10.265,6.187,1,1,-1.151,754.022,755.735,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900073_s1771697106g0_pid534_ep0.npz
car_best_on_proc,1,900076,s160821144g1,601,stuck-midpath,6:near-buckle-fight,0.574,0.574,329,546,0.872,59.572,4.033,1,1,-115.33,12.6,40.324,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900076_s160821144g1_pid575_ep3.npz
proc_on_proc,1,900076,s160821144g1,601,light-recovery,7:midpath-thrash,0.275,0.275,600,9,0.11,1.039,2.008,1,0,-16.523,4.552,0.0,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900076_s160821144g1_pid575_ep3.npz
car_best_on_proc,1,900079,s1678765422g0,601,shove-capped,8:mega-coil,0.046,0.888,47,25,0.94,370.967,148.492,1,1,-62.297,754.211,789.966,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900079_s1678765422g0_pid575_ep0.npz
proc_on_proc,1,900079,s1678765422g0,601,coiled-stuck,8:mega-coil,0.885,0.888,50,389,0.995,31.049,10.8,1,1,-1.579,746.633,746.777,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900079_s1678765422g0_pid575_ep0.npz
car_best_on_proc,1,900080,s1574836522g1,601,coiled-stuck,6:near-buckle-fight,0.731,0.781,65,382,0.923,158.11,64.028,1,1,-73.161,73.112,40.996,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900080_s1574836522g1_pid616_ep5.npz
proc_on_proc,1,900080,s1574836522g1,601,coiled-stuck,8:mega-coil,0.778,0.782,101,494,0.644,83.133,19.614,2,1,35.914,445.178,409.264,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900080_s1574836522g1_pid616_ep5.npz
car_best_on_proc,1,900083,s164799107g1,601,coiled-stuck,6:near-buckle-fight,0.56,0.927,387,1,0.917,333.294,74.66,1,1,41.917,60.772,58.692,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900083_s164799107g1_pid616_ep2.npz
proc_on_proc,1,900083,s164799107g1,601,coiled-stuck,8:mega-coil,0.748,0.927,52,11,0.988,57.285,45.066,1,1,0.704,775.276,774.562,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900083_s164799107g1_pid616_ep2.npz
proc_on_proc,1,900086,s2035662364g1,601,stuck-proximal,10:proximal-thrash,0.157,0.179,539,62,0.245,30.744,9.204,3,1,25.23,37.092,5.948,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900086_s2035662364g1_pid657_ep5.npz
car_best_on_proc,1,900087,s1020378381g1,601,stuck-midpath,6:near-buckle-fight,0.67,0.67,64,206,0.915,152.361,61.546,1,1,-65.895,30.489,30.585,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900087_s1020378381g1_pid657_ep4.npz
proc_on_proc,1,900087,s1020378381g1,601,coiled-stuck,8:mega-coil,0.623,0.67,259,17,0.96,24.234,13.748,1,1,0.63,756.219,755.922,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900087_s1020378381g1_pid657_ep4.npz
car_best_on_proc,1,900089,s501147810g1,601,stuck-midpath,6:near-buckle-fight,0.635,0.635,92,549,0.892,91.114,2.064,1,1,-62.062,20.116,20.708,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900089_s501147810g1_pid657_ep2.npz
proc_on_proc,1,900089,s501147810g1,601,coiled-stuck,8:mega-coil,0.459,0.635,99,178,0.917,175.097,53.916,2,1,4.918,792.502,792.877,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900089_s501147810g1_pid657_ep2.npz
car_best_on_proc,1,900090,s1284136373g1,601,stuck-midpath,6:near-buckle-fight,0.794,0.804,183,420,0.912,59.419,2.091,2,1,-39.395,46.521,46.198,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900090_s1284136373g1_pid657_ep1.npz
proc_on_proc,1,900090,s1284136373g1,601,cath-led-run,10:proximal-thrash,0.261,0.261,600,9,0.058,1.425,2.708,0,0,-5.268,5.8,0.0,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900090_s1284136373g1_pid657_ep1.npz
car_best_on_proc,1,900092,s639028767g1,601,shove-capped,8:mega-coil,0.178,0.904,102,75,0.987,681.737,153.441,1,1,649.574,870.041,719.258,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900092_s639028767g1_pid698_ep5.npz
proc_on_proc,1,900092,s639028767g1,601,coiled-stuck,8:mega-coil,0.802,0.904,98,34,0.91,91.196,22.009,1,1,-0.016,764.237,764.129,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900092_s639028767g1_pid698_ep5.npz
car_best_on_proc,1,900094,s1097265140g1,601,shove-capped,7:midpath-thrash,0.294,0.666,75,552,0.95,201.78,149.404,1,1,106.576,42.676,31.349,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900094_s1097265140g1_pid698_ep3.npz
proc_on_proc,1,900094,s1097265140g1,601,coiled-stuck,8:mega-coil,0.596,0.666,278,12,0.947,81.332,52.233,3,1,0.056,772.357,772.417,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900094_s1097265140g1_pid698_ep3.npz
car_best_on_proc,1,900096,s310660349g1,601,stuck-midpath,6:near-buckle-fight,0.641,0.641,324,549,0.945,43.686,1.001,1,1,-50.431,23.54,24.781,False,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900096_s310660349g1_pid698_ep1.npz
proc_on_proc,1,900096,s310660349g1,601,coiled-stuck,8:mega-coil,0.019,0.642,132,14,0.915,139.465,152.754,1,1,-42.122,826.267,846.47,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900096_s310660349g1_pid698_ep1.npz
car_best_on_proc,1,900097,s1408628064g0,601,doorstep-stall,6:near-buckle-fight,0.886,0.916,271,307,0.727,84.639,8.953,3,1,-34.855,47.141,47.605,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-09-09_213120_rcca_carotid_v3/checkpoints/eval_anatomies_checkpoint2289002/traj_records/20260921_032713\s900097_s1408628064g0_pid698_ep0.npz
proc_on_proc,1,900097,s1408628064g0,601,coiled-stuck,8:mega-coil,0.691,0.818,131,102,0.897,130.644,3.142,1,1,-0.185,729.622,729.747,True,D:/neve/.claude/worktrees/rl_improv_18_p2/saved/eve_paper/neurovascular/full/mesh_ben/2026-07-22_010917_rcca_procedural_v3c/checkpoints/eval_anatomies_checkpoint252305/traj_records/20260921_083833\s900097_s1408628064g0_pid698_ep0.npz
