episodes explore;steps explore;quality;success;path_ratio;steps;average translation speed;trajectory length;reward;best quality;best explore steps; ;lr;hidden_layers;embedder_nodes;embedder_layers;env_version;HEATUP_STEPS;EXPLORE_STEPS_BTW_EVAL;CONSECUTIVE_EXPLORE_EPISODES;BATCH_SIZE;UPDATE_PER_EXPLORE_STEP;replay_mode;per;per_alpha;per_beta_start;grad_clip;algo;awac_lambda;demo_priority_bonus;priority_mode;balanced_fraction
 ; ; ; ; ; ; ; ; ; ; ; ;0.0003;[256, 256];500;0;5;20000.0;250000.0;100;256;1.0;step;True;0.6;0.4;1.0;sac;3.0;0.0;td;0.3
0;0;0.5;0.5;0.0;544.194;3.659;269.99;1.492;0.5;0
800;274153;0.827;0.827;0.0;187.847;18.09;287.824;4.369;0.826530612244898;274153
1400;538085;0.673;0.673;0.0;355.5;9.588;345.32;2.156;0.826530612244898;274153
